"CustomerKey","IncomeGroup","BikeBuyer","GeographyKey","FullName","Age","Gender","YearlyIncome","TotalChildren","NumberChildrenAtHome","EnglishEducation","EnglishOccupation","HouseOwnerFlag","MaritalStatus","NumberCarsOwned","MonthsSinceLastPurchase","CommuteDistance"
11217,Moderate,1,547,Natalie Adams,66,F,"60000.0000",2,1,Partial College,Professional,"1",S,2,30,"10+ Miles"
11218,Moderate,0,642,Olivia Brown,59,F,"60000.0000",2,1,Partial College,Professional,"0",S,2,19,"2-5 Miles"
11219,Moderate,0,553,Charles Cook,65,M,"60000.0000",2,1,High School,Professional,"1",M,2,19,"10+ Miles"
11220,Moderate,0,310,Erica Huang,60,F,"60000.0000",2,1,Partial College,Professional,"1",M,1,20,"10+ Miles"
11221,High,0,334,Nathan Perry,65,M,"70000.0000",4,2,Partial College,Professional,"1",M,1,22,"1-2 Miles"
11222,High,0,369,Alexandra Rivera,65,F,"80000.0000",3,1,Bachelors,Management,"1",M,1,21,"1-2 Miles"
11223,High,0,52,Hailey Patterson,64,F,"70000.0000",2,1,High School,Professional,"1",S,2,19,"2-5 Miles"
11224,High,1,612,Tiffany Li,64,F,"70000.0000",2,1,High School,Professional,"1",S,2,20,"10+ Miles"
11225,Moderate,0,635,Madison Lee,59,F,"60000.0000",2,1,Partial College,Professional,"1",M,1,23,"10+ Miles"
11226,Moderate,0,552,Sydney Ross,58,F,"60000.0000",2,1,Partial College,Professional,"1",M,1,29,"2-5 Miles"
11227,Moderate,1,310,Marshall Chavez,59,M,"60000.0000",2,1,Partial College,Professional,"1",S,2,30,"10+ Miles"
11228,Moderate,0,316,Ashley Jones,64,F,"60000.0000",2,1,Partial College,Professional,"1",M,2,19,"10+ Miles"
11229,High,0,355,Adrian Stewart,64,M,"70000.0000",4,2,Partial College,Professional,"1",S,1,19,"10+ Miles"
11230,High,0,369,Amber Turner,64,F,"70000.0000",4,2,Partial College,Professional,"0",M,2,20,"2-5 Miles"
11231,Moderate,0,611,Dennis Zhang,57,M,"60000.0000",2,1,High School,Professional,"1",M,2,21,"10+ Miles"
11232,Moderate,0,616,Hailey Bryant,63,F,"60000.0000",3,1,High School,Professional,"0",M,2,21,"2-5 Miles"
11233,High,0,299,Todd Li,57,M,"70000.0000",4,2,Partial College,Professional,"1",M,2,26,"10+ Miles"
11234,High,0,337,Anna Griffin,63,F,"70000.0000",4,2,Partial College,Professional,"1",S,2,23,"10+ Miles"
11235,High,0,607,Angel Stewart,64,M,"70000.0000",4,2,Partial College,Professional,"1",M,2,19,"10+ Miles"
11236,High,0,609,Jeremy Butler,63,M,"70000.0000",5,2,Partial College,Professional,"1",S,2,19,"10+ Miles"
11237,High,1,161,Clarence Anand,57,M,"130000.0000",2,3,Bachelors,Management,"0",S,4,21,"0-1 Miles"
11238,High,1,232,Mayra Prasad,57,F,"130000.0000",2,3,Bachelors,Management,"0",S,4,28,"0-1 Miles"
11239,High,1,249,Latoya Goel,51,F,"130000.0000",2,4,Partial College,Professional,"0",M,2,27,"5-10 Miles"
11240,High,1,273,Anne Hernandez,57,F,"160000.0000",2,3,Partial College,Professional,"1",M,4,27,"5-10 Miles"
11241,High,1,211,Lisa Cai,47,F,"100000.0000",2,3,Partial College,Professional,"1",S,4,22,"5-10 Miles"
11242,High,1,209,Larry Munoz,58,M,"110000.0000",2,4,Partial College,Professional,"1",M,3,20,"5-10 Miles"
11243,High,1,237,Robin Alvarez,58,F,"150000.0000",2,3,Partial College,Professional,"1",M,3,26,"0-1 Miles"
11244,High,1,267,Alexis Coleman,52,F,"170000.0000",2,3,Bachelors,Management,"0",S,3,25,"0-1 Miles"
11245,High,1,132,Ricky Vazquez,59,M,"120000.0000",3,4,High School,Professional,"0",M,4,20,"5-10 Miles"
11246,High,1,147,Latasha Rubio,59,F,"120000.0000",3,4,High School,Professional,"0",M,4,20,"5-10 Miles"
11247,High,1,242,Claudia Zhou,59,F,"130000.0000",3,4,Partial College,Professional,"0",S,3,24,"0-1 Miles"
11248,High,0,223,Tristan Alexander,55,M,"110000.0000",3,4,Partial College,Professional,"1",M,4,25,"10+ Miles"
11249,High,1,178,Cindy Patel,55,F,"130000.0000",3,4,Partial College,Professional,"1",M,3,23,"0-1 Miles"
11250,High,1,276,Shannon Liu,55,F,"170000.0000",3,4,High School,Professional,"1",M,2,24,"5-10 Miles"
11251,Low,1,50,Xavier Long,83,M,"30000.0000",4,0,High School,Professional,"0",S,2,22,"5-10 Miles"
11252,High,1,335,Nicholas Thompson,83,M,"90000.0000",3,0,Graduate Degree,Management,"1",S,1,20,"2-5 Miles"
11253,Moderate,0,69,José Hernandez,72,M,"60000.0000",2,0,Graduate Degree,Management,"1",M,2,20,"1-2 Miles"
11254,High,0,612,Johnathan Vance,83,M,"70000.0000",4,0,Graduate Degree,Management,"1",M,2,20,"5-10 Miles"
11255,High,0,612,Colin Lin,82,M,"70000.0000",4,0,Graduate Degree,Management,"1",M,2,29,"5-10 Miles"
11256,High,0,626,Katelyn Hernandez,82,F,"70000.0000",4,0,Graduate Degree,Management,"1",M,2,22,"5-10 Miles"
11257,High,1,345,Jacqueline Powell,83,F,"120000.0000",1,2,Graduate Degree,Management,"1",S,4,20,"2-5 Miles"
11258,High,0,352,Xavier Hill,82,M,"120000.0000",1,2,Graduate Degree,Management,"1",M,4,25,"2-5 Miles"
11259,High,1,548,Victoria Stewart,50,F,"100000.0000",4,1,Partial College,Professional,"1",M,4,20,"2-5 Miles"
11260,High,0,302,Katelyn Kelly,45,F,"110000.0000",2,2,Bachelors,Management,"1",M,3,26,"2-5 Miles"
11261,High,1,359,Stephanie Collins,50,F,"130000.0000",1,2,Graduate Degree,Management,"1",M,1,20,"0-1 Miles"
11262,High,0,60,Jennifer Simmons,46,F,"80000.0000",4,3,Bachelors,Management,"1",M,0,19,"0-1 Miles"
11263,High,1,612,Trinity Richardson,51,F,"90000.0000",5,5,Partial College,Professional,"1",M,3,20,"2-5 Miles"
11264,High,1,618,Eduardo Martin,51,M,"90000.0000",5,5,Partial College,Professional,"0",S,3,20,"0-1 Miles"
11265,High,1,623,Elizabeth Jones,51,F,"90000.0000",5,5,Partial College,Professional,"1",M,3,31,"0-1 Miles"
11266,High,1,632,Taylor Howard,51,F,"90000.0000",0,0,Partial College,Professional,"0",S,1,31,"5-10 Miles"
11267,High,1,302,David Diaz,45,M,"120000.0000",4,2,Partial College,Professional,"1",S,4,31,"2-5 Miles"
11268,High,0,312,Katelyn Carter,51,F,"130000.0000",2,2,Graduate Degree,Management,"1",M,2,21,"1-2 Miles"
11269,High,0,314,Ryan Foster,45,M,"130000.0000",2,2,Graduate Degree,Management,"1",M,2,23,"0-1 Miles"
11270,High,1,334,Robert Lee,46,M,"130000.0000",2,2,Graduate Degree,Management,"1",M,3,31,"0-1 Miles"
11271,High,1,360,Danielle Reed,51,F,"150000.0000",2,0,Bachelors,Management,"0",S,4,31,"1-2 Miles"
11272,High,1,300,Lauren Martinez,59,F,"70000.0000",4,3,Partial College,Professional,"1",S,0,31,"5-10 Miles"
11273,High,0,331,Nathan Lal,59,M,"90000.0000",2,1,Partial College,Professional,"1",M,0,27,"10+ Miles"
11274,Moderate,1,609,Kyle Foster,81,M,"50000.0000",2,0,Graduate Degree,Management,"1",M,2,30,"5-10 Miles"
11275,High,1,310,Jenny Rai,82,F,"80000.0000",4,0,Graduate Degree,Management,"1",M,2,31,"0-1 Miles"
11276,High,0,49,Nancy Chapman,46,F,"80000.0000",4,3,Partial College,Professional,"1",M,2,19,"2-5 Miles"
11277,High,0,62,Charles Jackson,52,M,"80000.0000",4,3,Partial College,Professional,"1",M,2,19,"0-1 Miles"
11278,High,1,614,Jonathan Phillips,52,M,"90000.0000",0,0,Partial College,Professional,"0",S,1,31,"10+ Miles"
11279,High,0,616,Amanda Cook,46,F,"90000.0000",0,0,Partial College,Professional,"1",M,1,26,"10+ Miles"
11280,High,0,626,Robert Collins,52,M,"90000.0000",0,0,Partial College,Professional,"1",M,1,24,"10+ Miles"
11281,High,1,301,Megan Barnes,46,F,"110000.0000",4,2,Bachelors,Management,"1",S,4,31,"5-10 Miles"
11282,High,1,612,Christian Thomas,54,M,"90000.0000",5,4,Partial College,Professional,"1",M,4,31,"1-2 Miles"
11283,High,0,299,Arturo Lal,53,M,"110000.0000",1,3,Bachelors,Management,"1",M,2,24,"1-2 Miles"
11284,High,0,307,Theresa Serrano,53,F,"110000.0000",1,3,Bachelors,Management,"1",M,2,27,"1-2 Miles"
11285,High,0,322,Jeremy Anderson,48,M,"120000.0000",1,3,Partial College,Professional,"0",M,4,22,"2-5 Miles"
11286,High,1,374,Hunter Griffin,54,M,"170000.0000",0,0,Graduate Degree,Management,"1",M,4,31,"2-5 Miles"
11287,High,0,49,Henry Garcia,55,M,"70000.0000",5,4,Partial College,Professional,"0",M,3,19,"5-10 Miles"
11288,High,0,301,Cindy Sanchez,43,F,"110000.0000",1,3,Bachelors,Management,"1",M,3,24,"2-5 Miles"
11289,High,1,315,Maria Carter,49,F,"130000.0000",1,3,Bachelors,Management,"1",M,1,31,"0-1 Miles"
11290,High,1,334,Katelyn Sanchez,49,F,"130000.0000",1,3,Bachelors,Management,"1",M,3,31,"2-5 Miles"
11291,High,1,335,Jenna Wright,49,F,"130000.0000",1,3,Bachelors,Management,"1",M,3,31,"2-5 Miles"
11292,High,1,361,Seth Phillips,54,M,"150000.0000",1,2,Partial College,Professional,"0",S,3,31,"0-1 Miles"
11293,Moderate,0,632,Luke Long,60,M,"60000.0000",2,0,High School,Professional,"0",S,2,29,"1-2 Miles"
11294,Moderate,0,618,Dalton Clark,60,M,"60000.0000",2,0,High School,Professional,"0",M,2,19,"1-2 Miles"
11295,High,1,311,Taylor Lewis,61,F,"80000.0000",2,0,Partial High School,Skilled Manual,"1",S,2,31,"5-10 Miles"
11296,Moderate,1,616,Haley Richardson,80,F,"50000.0000",2,0,Graduate Degree,Management,"1",S,2,30,"5-10 Miles"
11297,High,1,301,Noah Coleman,81,M,"70000.0000",4,0,Graduate Degree,Management,"1",S,2,30,"5-10 Miles"
11298,High,1,307,Jon Luo,81,M,"70000.0000",4,0,Graduate Degree,Management,"1",M,2,30,"1-2 Miles"
11299,High,1,301,Orlando Vazquez,79,M,"70000.0000",4,0,Graduate Degree,Management,"1",M,2,30,"1-2 Miles"
11300,High,0,54,Fernando Barnes,56,M,"80000.0000",5,4,Partial College,Professional,"0",M,3,19,"1-2 Miles"
11301,High,0,607,Cameron Rodriguez,55,M,"80000.0000",5,4,Partial College,Professional,"1",M,4,22,"5-10 Miles"
11302,High,1,539,Spencer Russell,49,M,"90000.0000",4,3,High School,Professional,"0",S,3,30,"1-2 Miles"
11303,High,1,614,Julia Coleman,55,F,"90000.0000",4,3,High School,Professional,"0",S,3,30,"1-2 Miles"
11304,High,0,547,Julia Garcia,50,F,"100000.0000",0,3,Partial College,Professional,"1",M,0,28,"5-10 Miles"
11305,High,0,307,Sean Evans,55,M,"110000.0000",3,3,Partial College,Professional,"0",M,4,24,"2-5 Miles"
11306,High,0,312,Micah Zhou,55,M,"110000.0000",3,3,Partial College,Professional,"0",M,4,23,"2-5 Miles"
11307,High,1,314,Hunter Rodriguez,55,M,"80000.0000",2,0,Partial High School,Skilled Manual,"1",M,2,30,"5-10 Miles"
11308,Moderate,0,546,Ian Gonzales,61,M,"60000.0000",2,0,High School,Professional,"0",M,2,19,"1-2 Miles"
11309,Moderate,0,536,Victoria Lewis,61,F,"60000.0000",2,0,High School,Professional,"1",S,2,19,"5-10 Miles"
11310,High,0,360,Erin Sanders,57,F,"70000.0000",3,0,Graduate Degree,Management,"1",S,2,20,"5-10 Miles"
11311,High,0,626,Gabrielle Lopez,62,F,"70000.0000",3,0,Graduate Degree,Management,"0",S,2,23,"1-2 Miles"
11312,High,0,626,Sara Richardson,62,F,"70000.0000",3,0,Graduate Degree,Management,"1",S,2,26,"5-10 Miles"
11313,High,0,632,Trevor Jenkins,63,M,"70000.0000",3,0,Graduate Degree,Management,"1",S,2,21,"5-10 Miles"
11314,High,0,618,Mya Flores,51,F,"70000.0000",3,0,Graduate Degree,Management,"0",S,2,20,"1-2 Miles"
11315,High,0,632,Hailey Ward,62,F,"70000.0000",3,0,Graduate Degree,Management,"0",S,2,20,"1-2 Miles"
11316,Moderate,1,51,Luke Allen,62,M,"60000.0000",3,0,Graduate Degree,Management,"1",M,2,31,"5-10 Miles"
11317,Moderate,1,548,Victoria Russell,57,F,"40000.0000",3,0,Partial College,Professional,"0",S,2,30,"5-10 Miles"
11318,Moderate,0,614,Jessica Wilson,63,F,"40000.0000",3,0,Partial College,Professional,"0",S,2,21,"1-2 Miles"
11319,High,1,348,Jade Bailey,73,F,"70000.0000",4,0,Graduate Degree,Management,"0",M,2,30,"1-2 Miles"
11320,High,0,325,Morgan Hill,78,F,"80000.0000",4,0,Graduate Degree,Management,"1",M,2,24,"5-10 Miles"
11321,High,0,612,Terrance Raman,77,M,"90000.0000",5,0,Bachelors,Management,"1",M,2,27,"5-10 Miles"
11322,High,0,611,Sydney Garcia,77,F,"90000.0000",5,0,Bachelors,Management,"1",M,2,27,"5-10 Miles"
11323,High,1,314,Jose Patterson,77,M,"120000.0000",2,4,Graduate Degree,Management,"1",S,3,30,"5-10 Miles"
11324,High,1,325,Zachary Anderson,76,M,"90000.0000",5,0,Bachelors,Management,"1",M,2,30,"1-2 Miles"
11325,High,1,637,Elijah Ross,76,M,"90000.0000",5,0,Bachelors,Management,"1",S,2,30,"5-10 Miles"
11326,High,1,300,Rafael Xie,76,M,"130000.0000",2,3,Bachelors,Management,"1",M,4,30,"0-1 Miles"
11327,High,1,301,Jaime Moreno,75,M,"90000.0000",5,0,Bachelors,Management,"1",M,2,30,"5-10 Miles"
11328,High,1,55,Julian Griffin,76,M,"90000.0000",5,0,Bachelors,Management,"1",M,2,28,"5-10 Miles"
11329,High,1,311,Andy Alvarez,75,M,"90000.0000",5,0,Bachelors,Management,"1",S,2,30,"5-10 Miles"
11330,High,0,59,Ryan Thompson,75,M,"110000.0000",2,4,Graduate Degree,Management,"1",M,1,19,"2-5 Miles"
11331,High,0,63,Samantha Jenkins,47,F,"90000.0000",4,4,Partial College,Skilled Manual,"1",M,2,19,"1-2 Miles"
11332,Low,1,153,Deanna Ramos,53,F,"10000.0000",1,0,Graduate Degree,Manual,"1",S,0,31,"0-1 Miles"
11333,Low,1,261,Emily Miller,53,F,"20000.0000",1,0,Graduate Degree,Clerical,"1",M,0,25,"0-1 Miles"
11334,Low,1,269,Nicole Brown,54,F,"10000.0000",1,0,Bachelors,Manual,"1",M,0,25,"0-1 Miles"
11335,Low,1,120,Carla Raman,43,F,"10000.0000",1,0,Bachelors,Manual,"1",M,0,31,"0-1 Miles"
11336,Low,1,204,Shaun Raji,48,M,"20000.0000",1,0,Graduate Degree,Clerical,"1",M,0,31,"0-1 Miles"
11337,Low,1,273,Jerome Romero,54,M,"10000.0000",1,0,Bachelors,Manual,"1",M,0,25,"0-1 Miles"
11338,Low,1,154,Frank Navarro,49,M,"20000.0000",1,0,Graduate Degree,Clerical,"1",M,0,31,"0-1 Miles"
11339,Low,1,202,Dennis She,54,M,"20000.0000",1,0,Graduate Degree,Clerical,"1",S,0,31,"0-1 Miles"
11340,Low,1,192,Melody Munoz,74,F,"10000.0000",1,0,Graduate Degree,Clerical,"1",M,0,31,"0-1 Miles"
11341,Low,1,236,Randy Zeng,79,M,"20000.0000",1,0,Graduate Degree,Clerical,"1",M,0,25,"0-1 Miles"
11342,Low,0,191,Marshall Wang,48,M,"30000.0000",5,0,Graduate Degree,Clerical,"1",M,0,25,"0-1 Miles"
11343,Low,1,264,Arthur Carlson,46,M,"10000.0000",1,0,Bachelors,Manual,"1",M,0,25,"0-1 Miles"
11344,Low,1,262,Jessie Jimenez,58,F,"10000.0000",1,0,Partial College,Manual,"1",M,0,25,"0-1 Miles"
11345,Low,1,224,Robin Ramos,58,F,"10000.0000",1,0,Partial College,Manual,"1",S,0,31,"0-1 Miles"
11346,Low,1,196,Deanna Gutierrez,55,F,"10000.0000",2,0,Partial College,Manual,"1",S,1,30,"0-1 Miles"
11347,Low,0,156,Roy Navarro,49,M,"10000.0000",2,0,Partial College,Manual,"1",M,1,29,"0-1 Miles"
11348,Low,0,151,Shawn Rai,60,M,"10000.0000",2,0,Partial College,Manual,"1",M,1,29,"0-1 Miles"
11349,Low,0,134,Mindy Luo,56,F,"10000.0000",2,0,Partial College,Manual,"1",M,1,19,"2-5 Miles"
11350,Low,0,265,Cara Zhou,79,F,"30000.0000",1,0,Graduate Degree,Clerical,"1",M,0,30,"0-1 Miles"
11351,Low,1,253,Anne Ramos,71,F,"20000.0000",1,0,Bachelors,Clerical,"1",S,0,24,"0-1 Miles"
11352,Low,0,222,Raymond Rodriguez,75,M,"10000.0000",2,0,Partial College,Manual,"1",M,1,27,"0-1 Miles"
11353,Low,1,271,Carrie Ortega,74,F,"30000.0000",1,0,Bachelors,Clerical,"1",S,0,24,"0-1 Miles"
11354,Low,0,119,Deanna Suarez,74,F,"20000.0000",1,0,Partial College,Manual,"1",M,0,20,"0-1 Miles"
11355,Moderate,0,275,Roberto Gutierrez,73,M,"40000.0000",1,0,Graduate Degree,Clerical,"1",M,0,23,"0-1 Miles"
11356,Low,1,6,Terrence Carson,35,M,"10000.0000",0,0,Partial College,Manual,"0",S,1,21,"2-5 Miles"
11357,Low,1,21,Ramon Ye,36,M,"10000.0000",0,0,Partial College,Manual,"0",S,1,22,"2-5 Miles"
11358,Low,1,2,Cynthia Malhotra,37,F,"10000.0000",0,0,Partial College,Manual,"0",S,1,21,"0-1 Miles"
11359,Low,1,7,Jarrod Prasad,37,M,"10000.0000",0,0,Partial College,Manual,"0",S,1,20,"0-1 Miles"
11360,Low,1,26,Tyrone Serrano,37,M,"10000.0000",0,0,Partial College,Manual,"1",S,1,20,"2-5 Miles"
11361,Low,0,10,Cindy Ramos,38,F,"10000.0000",0,0,High School,Manual,"1",M,2,21,"0-1 Miles"
11362,Low,0,33,Damien Shan,38,M,"10000.0000",0,0,High School,Manual,"0",M,2,23,"0-1 Miles"
11363,Low,1,35,Julian Ross,38,M,"10000.0000",0,0,High School,Manual,"0",S,2,20,"0-1 Miles"
11364,Low,1,34,Jennifer Collins,36,F,"10000.0000",1,1,High School,Manual,"0",S,0,20,"2-5 Miles"
11365,Low,1,29,Brittney Sun,36,F,"10000.0000",1,1,High School,Manual,"0",S,0,20,"1-2 Miles"
11366,Low,0,37,Virginia Patel,36,F,"20000.0000",0,0,Bachelors,Clerical,"1",M,0,24,"0-1 Miles"
11367,Low,0,12,Calvin Nara,37,M,"20000.0000",0,0,Bachelors,Clerical,"1",M,0,21,"0-1 Miles"
11368,Low,1,26,Edward Miller,37,M,"10000.0000",1,1,High School,Manual,"0",S,0,20,"1-2 Miles"
11369,Low,0,29,Ashlee Tang,37,F,"20000.0000",0,0,Bachelors,Clerical,"0",M,0,20,"0-1 Miles"
11370,Low,0,38,Alicia Xu,37,F,"20000.0000",0,0,Bachelors,Clerical,"1",M,0,22,"0-1 Miles"
11371,Low,0,26,Lacey Jai,37,F,"20000.0000",0,0,Bachelors,Clerical,"1",M,0,20,"0-1 Miles"
11372,Low,1,20,Wendy Romero,37,F,"20000.0000",0,0,Bachelors,Clerical,"1",S,0,20,"0-1 Miles"
11373,Low,0,135,Carly Luo,66,F,"30000.0000",1,0,Bachelors,Clerical,"1",M,0,24,"0-1 Miles"
11374,Low,0,162,Jimmy Ortega,72,M,"30000.0000",1,0,Bachelors,Clerical,"1",S,0,28,"0-1 Miles"
11375,Low,0,240,Francisco Martinez,72,M,"30000.0000",1,0,Bachelors,Clerical,"1",M,0,22,"0-1 Miles"
11376,Moderate,0,268,Lance Vazquez,72,M,"40000.0000",1,0,Graduate Degree,Clerical,"1",S,0,22,"0-1 Miles"
11377,Low,0,161,David Robinett,55,M,"30000.0000",4,0,Graduate Degree,Clerical,"1",M,0,30,"0-1 Miles"
11378,Low,1,184,Shannon Liang,55,F,"10000.0000",1,1,High School,Manual,"0",S,1,30,"2-5 Miles"
11379,Low,1,214,Gary Vazquez,45,M,"10000.0000",1,1,High School,Manual,"1",M,1,30,"2-5 Miles"
11380,Low,1,175,Mitchell Kumar,57,M,"20000.0000",2,0,Partial College,Manual,"1",S,1,30,"1-2 Miles"
11381,Low,1,249,Meredith Raman,51,F,"20000.0000",2,0,Partial College,Manual,"1",M,1,24,"2-5 Miles"
11382,Low,1,189,Edward Patterson,47,M,"20000.0000",2,0,Partial College,Manual,"1",M,1,30,"2-5 Miles"
11383,Low,0,206,Marie Gill,55,F,"30000.0000",3,0,Graduate Degree,Clerical,"1",M,0,19,"0-1 Miles"
11384,Low,0,211,Tiffany Wang,49,F,"30000.0000",3,0,Bachelors,Clerical,"1",M,0,24,"0-1 Miles"
11385,Low,0,279,Miguel Allen,50,M,"30000.0000",3,0,Bachelors,Clerical,"1",S,0,25,"0-1 Miles"
11386,Low,0,127,Jaclyn Cai,49,F,"30000.0000",3,0,Bachelors,Clerical,"1",M,0,21,"0-1 Miles"
11387,Moderate,1,238,Megan Ramirez,56,F,"40000.0000",3,0,Graduate Degree,Clerical,"1",S,0,28,"0-1 Miles"
11388,Moderate,1,279,Joseph Martin,56,M,"40000.0000",3,0,Graduate Degree,Clerical,"1",M,0,28,"0-1 Miles"
11389,Low,0,130,Karl Shan,40,M,"10000.0000",1,1,High School,Manual,"0",S,1,21,"2-5 Miles"
11390,Low,0,208,Christine Raji,45,F,"10000.0000",1,1,High School,Manual,"0",S,1,21,"2-5 Miles"
11391,Low,0,135,Lindsay Xie,45,F,"10000.0000",2,2,High School,Manual,"1",S,0,22,"0-1 Miles"
11392,Low,0,131,Willie Zhao,40,M,"10000.0000",2,2,High School,Manual,"1",S,0,29,"0-1 Miles"
11393,Low,0,182,Kurt Pal,47,M,"10000.0000",2,2,High School,Manual,"1",S,0,25,"0-1 Miles"
11394,Low,1,259,George McDonald,46,M,"10000.0000",2,2,High School,Manual,"1",S,0,24,"0-1 Miles"
11395,Low,1,118,Beth Gutierrez,45,F,"30000.0000",0,0,Bachelors,Clerical,"1",S,0,30,"0-1 Miles"
11396,Low,0,175,Ian Lopez,46,M,"10000.0000",2,2,High School,Manual,"0",M,1,22,"0-1 Miles"
11397,Low,0,197,Latoya Shan,46,F,"20000.0000",0,0,Partial College,Manual,"0",S,1,25,"0-1 Miles"
11398,Low,1,261,Colin Nath,46,M,"30000.0000",0,0,Bachelors,Clerical,"1",S,0,24,"0-1 Miles"
11399,Low,0,202,Brenda Mehta,46,F,"30000.0000",1,0,Bachelors,Clerical,"1",S,0,28,"0-1 Miles"
11400,Moderate,1,251,Franklin Raji,41,M,"40000.0000",0,0,Graduate Degree,Clerical,"1",S,0,25,"0-1 Miles"
11401,Moderate,1,204,Linda Navarro,46,F,"40000.0000",0,0,Graduate Degree,Clerical,"1",M,0,29,"0-1 Miles"
11402,Moderate,1,183,Kelli Cai,46,F,"40000.0000",0,0,Graduate Degree,Clerical,"1",M,0,28,"0-1 Miles"
11403,Moderate,1,179,Nancy Schmidt,41,F,"40000.0000",0,0,Graduate Degree,Clerical,"1",S,0,27,"0-1 Miles"
11404,Low,0,133,Megan Taylor,64,F,"10000.0000",3,0,Partial College,Manual,"0",S,2,30,"0-1 Miles"
11405,Low,0,143,Bonnie Goel,64,F,"10000.0000",3,0,Partial College,Manual,"0",S,2,29,"0-1 Miles"
11406,Low,1,199,Latoya Xu,63,F,"20000.0000",2,0,Partial College,Manual,"1",M,1,30,"2-5 Miles"
11407,Low,0,170,Mario She,63,M,"20000.0000",2,0,Partial College,Manual,"1",M,1,26,"0-1 Miles"
11408,Low,0,257,Darren Gill,57,M,"10000.0000",2,1,High School,Manual,"0",M,2,29,"0-1 Miles"
11409,Low,1,208,Jacqueline Hayes,42,F,"10000.0000",2,2,High School,Manual,"1",S,1,31,"0-1 Miles"
11410,Low,1,201,Maurice Goel,47,M,"20000.0000",1,1,Partial College,Manual,"1",M,0,30,"2-5 Miles"
11411,High,0,121,Devin Ross,62,M,"80000.0000",3,2,Partial College,Professional,"0",M,1,24,"2-5 Miles"
11412,High,1,121,Sydney Bryant,61,F,"80000.0000",4,2,Partial College,Professional,"1",S,1,22,"10+ Miles"
11413,High,1,238,Megan Stewart,61,F,"80000.0000",4,2,Partial College,Professional,"0",M,1,23,"2-5 Miles"
11414,High,1,241,Ian Richardson,61,M,"80000.0000",4,2,Partial College,Professional,"1",S,1,23,"10+ Miles"
11415,High,0,127,Randy She,71,M,"90000.0000",5,0,Partial College,Professional,"0",S,2,24,"10+ Miles"
11416,Moderate,1,185,Katrina Becker,70,F,"60000.0000",3,1,Partial High School,Skilled Manual,"1",M,4,27,"2-5 Miles"
11417,High,1,222,Lacey Zheng,71,F,"70000.0000",5,1,High School,Professional,"1",M,2,20,"10+ Miles"
11418,High,0,160,Rafael Hu,71,M,"90000.0000",5,0,Partial College,Professional,"0",S,2,20,"10+ Miles"
11419,High,0,273,Kyle Scott,71,M,"150000.0000",3,4,Graduate Degree,Management,"1",M,4,26,"0-1 Miles"
11420,High,1,189,Jordan Turner,69,M,"100000.0000",2,3,Bachelors,Management,"1",M,4,20,"10+ Miles"
11421,High,1,172,Amy Sun,69,F,"110000.0000",3,4,Bachelors,Management,"1",M,4,22,"5-10 Miles"
11422,High,1,268,Dustin Deng,69,M,"170000.0000",4,4,Bachelors,Management,"1",M,3,21,"5-10 Miles"
11423,High,1,147,Jasmine Stewart,61,F,"80000.0000",4,2,Partial College,Professional,"0",M,1,22,"2-5 Miles"
11424,High,0,164,Pamela Garcia,56,F,"80000.0000",4,2,Partial College,Professional,"1",M,2,28,"10+ Miles"
11425,High,1,184,Ariana Gray,56,F,"90000.0000",4,2,High School,Professional,"1",M,2,20,"10+ Miles"
11426,High,0,156,Kristopher Mehta,62,M,"110000.0000",3,4,Bachelors,Management,"1",M,4,28,"10+ Miles"
11427,High,1,168,Desiree Dominguez,62,F,"110000.0000",2,5,Partial College,Professional,"1",M,2,22,"10+ Miles"
11428,High,1,173,Deanna Perez,62,F,"120000.0000",2,5,Bachelors,Management,"1",S,2,22,"10+ Miles"
11429,High,1,218,Marco Lopez,63,M,"80000.0000",4,1,Partial College,Professional,"1",M,2,20,"10+ Miles"
11430,High,0,155,Casey Yuan,63,F,"90000.0000",4,1,High School,Professional,"1",M,2,29,"10+ Miles"
11431,High,1,120,Bryant Garcia,46,M,"110000.0000",4,5,Partial College,Professional,"1",M,2,22,"10+ Miles"
11432,High,1,206,Dominique Prasad,64,F,"80000.0000",4,2,High School,Professional,"1",M,2,20,"10+ Miles"
11433,High,1,224,Maurice Shan,64,M,"80000.0000",5,2,High School,Professional,"0",M,2,23,"2-5 Miles"
11434,High,0,274,Andre Lopez,59,M,"170000.0000",5,5,Partial College,Professional,"1",M,4,25,"0-1 Miles"
11435,High,0,168,Robin Romero,65,F,"100000.0000",3,4,Partial College,Management,"1",S,4,19,"10+ Miles"
11436,High,0,273,Taylor Cox,65,F,"160000.0000",3,5,Partial College,Management,"0",M,4,26,"10+ Miles"
11437,High,0,190,Alfredo Moreno,66,M,"90000.0000",4,1,High School,Management,"1",M,3,20,"10+ Miles"
11438,High,0,162,Jenny Nara,66,F,"130000.0000",4,5,High School,Management,"1",M,4,30,"0-1 Miles"
